StationId,State,Year,Month,Day,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
AP005,Andhra Pradesh,2017,9,17,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,18,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,19,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,20,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,21,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,22,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,23,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,24,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,25,Southwest Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,26,Southwest Monsoon,,,,,0.0,1.37,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,27,Southwest Monsoon,,,,,0.0,7.61,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,28,Southwest Monsoon,,,,,0.0,0.21,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,29,Southwest Monsoon,,,,,0.0,0.21,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,9,30,Southwest Monsoon,,,,,0.0,0.24,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,1,Northeast Monsoon,17.67,44.56,1.55,,0.05,0.17,0.18,8.24,,0.73,2.23,,
AP005,Andhra Pradesh,2017,10,2,Northeast Monsoon,23.36,52.29,1.75,,0.07,6.3,0.13,7.94,,0.57,2.04,,
AP005,Andhra Pradesh,2017,10,3,Northeast Monsoon,8.06,41.55,1.5,,0.05,0.24,0.19,3.25,7.62,0.77,2.09,,
AP005,Andhra Pradesh,2017,10,4,Northeast Monsoon,18.44,56.15,1.97,,0.11,0.21,0.27,6.86,17.02,1.17,3.12,,
AP005,Andhra Pradesh,2017,10,5,Northeast Monsoon,7.0,26.0,1.88,,0.03,0.19,0.04,2.85,8.32,0.12,0.46,,
AP005,Andhra Pradesh,2017,10,6,Northeast Monsoon,8.88,21.41,1.55,,0.04,0.24,0.22,2.4,11.04,0.62,2.25,,
AP005,Andhra Pradesh,2017,10,7,Northeast Monsoon,9.66,35.62,2.06,,0.06,0.19,1.04,6.02,8.22,0.7,2.27,,
AP005,Andhra Pradesh,2017,10,8,Northeast Monsoon,7.79,30.0,1.67,,0.03,0.2,0.11,8.01,7.6,0.36,1.18,,
AP005,Andhra Pradesh,2017,10,9,Northeast Monsoon,8.6,30.57,1.89,,0.04,0.16,0.1,6.45,9.07,0.7,2.67,,
AP005,Andhra Pradesh,2017,10,10,Northeast Monsoon,,,,,0.0,0.18,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,11,Northeast Monsoon,,,,,0.0,0.24,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,12,Northeast Monsoon,,,,,0.0,0.22,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,13,Northeast Monsoon,,,,,0.0,0.22,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,14,Northeast Monsoon,,,,,0.0,0.18,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,15,Northeast Monsoon,,,,,0.0,0.2,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,16,Northeast Monsoon,,,,,0.0,0.22,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,17,Northeast Monsoon,,,,,0.0,0.22,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,18,Northeast Monsoon,,,,,0.0,0.23,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,19,Northeast Monsoon,60.42,102.42,2.05,,0.13,0.29,0.73,23.09,13.28,2.28,5.75,,
AP005,Andhra Pradesh,2017,10,20,Northeast Monsoon,,,1.0,,0.0,0.28,0.03,14.9,1.38,0.12,0.26,,
AP005,Andhra Pradesh,2017,10,21,Northeast Monsoon,52.33,138.58,1.28,,0.03,0.29,0.12,29.16,28.44,0.44,1.28,,
AP005,Andhra Pradesh,2017,10,22,Northeast Monsoon,,,,,0.0,0.18,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,23,Northeast Monsoon,48.95,95.65,1.77,,0.12,0.21,0.15,9.13,68.37,0.42,0.9,,
AP005,Andhra Pradesh,2017,10,24,Northeast Monsoon,20.0,36.0,0.85,,0.0,0.16,0.02,2.45,30.85,0.04,0.08,,
AP005,Andhra Pradesh,2017,10,25,Northeast Monsoon,,,,,0.0,0.23,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,26,Northeast Monsoon,,,,,0.0,0.19,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,27,Northeast Monsoon,18.0,46.0,0.9,,0.0,0.12,0.01,2.4,,0.04,0.11,,
AP005,Andhra Pradesh,2017,10,28,Northeast Monsoon,,,,,0.0,0.17,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,29,Northeast Monsoon,,,,,0.0,0.13,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2017,10,30,Northeast Monsoon,,,,,0.0,0.08,0.0,,,0.0,0.0,,
AP005,Andhra Pradesh,2018,1,27,Winter,71.62,124.52,1.7,24.76,14.55,16.42,0.92,8.54,104.23,4.31,6.4,,
AP005,Andhra Pradesh,2018,4,23,Pre-Summer,26.78,107.32,10.33,30.62,23.51,9.9,0.71,20.4,10.28,6.28,10.17,,
AP005,Andhra Pradesh,2018,5,3,Unknown,23.95,75.02,16.82,64.59,48.21,7.37,0.69,8.61,38.82,6.87,15.25,,
AP005,Andhra Pradesh,2018,5,14,Unknown,15.15,56.46,13.96,30.57,25.58,8.05,0.46,6.97,15.68,4.41,9.64,,
AP005,Andhra Pradesh,2018,5,21,Unknown,19.4,73.38,9.79,28.18,21.87,9.49,0.41,11.28,12.4,5.31,11.44,,
AP005,Andhra Pradesh,2018,6,4,Southwest Monsoon,45.63,89.52,2.96,24.49,15.09,14.62,1.04,3.69,68.27,3.46,7.24,,
AP005,Andhra Pradesh,2018,6,8,Southwest Monsoon,51.33,124.02,5.8,45.18,28.74,11.15,0.73,17.91,45.15,6.67,11.02,,
AP005,Andhra Pradesh,2018,6,19,Southwest Monsoon,18.21,78.35,1.66,31.0,16.1,12.94,0.36,4.09,44.01,3.02,6.93,,
AP005,Andhra Pradesh,2018,6,20,Southwest Monsoon,33.71,129.48,1.79,46.23,25.55,13.8,0.46,17.05,33.74,4.66,10.53,,
AP005,Andhra Pradesh,2018,6,26,Southwest Monsoon,27.27,101.23,2.4,45.97,25.39,10.38,0.57,10.33,23.03,5.53,13.75,,
AP005,Andhra Pradesh,2018,7,31,Southwest Monsoon,60.0,163.0,12.43,41.18,32.01,9.52,0.45,8.08,11.5,5.04,12.78,,
AP005,Andhra Pradesh,2018,8,1,Southwest Monsoon,74.62,239.38,7.28,44.96,23.16,10.49,0.54,15.64,7.96,6.09,10.88,,
AP005,Andhra Pradesh,2018,8,13,Southwest Monsoon,35.57,49.8,32.61,46.46,51.23,11.53,0.69,12.14,3.61,6.28,16.15,,
AP005,Andhra Pradesh,2018,8,14,Southwest Monsoon,47.85,82.02,25.81,56.07,50.81,11.82,1.01,12.74,8.25,6.64,18.06,,
AP005,Andhra Pradesh,2018,8,16,Southwest Monsoon,43.39,111.67,13.98,34.25,29.58,11.48,0.86,6.0,11.48,6.26,12.07,,
AP005,Andhra Pradesh,2018,8,20,Southwest Monsoon,21.84,53.92,15.32,37.9,32.61,23.04,1.05,13.16,14.54,5.19,14.47,,
AP005,Andhra Pradesh,2018,8,25,Southwest Monsoon,37.25,93.42,17.48,42.53,36.85,8.85,1.37,2.74,12.11,6.61,18.69,,
AP005,Andhra Pradesh,2018,8,27,Southwest Monsoon,34.29,96.32,36.48,53.99,58.45,19.98,0.79,13.89,,6.72,47.97,,
AP005,Andhra Pradesh,2018,11,30,Northeast Monsoon,55.43,101.29,3.02,35.49,21.35,15.02,0.78,6.61,88.3,4.18,8.39,,
AP005,Andhra Pradesh,2018,12,4,Winter,82.23,143.07,3.67,30.5,19.2,13.0,0.92,6.74,134.58,4.79,7.68,,
AP005,Andhra Pradesh,2018,12,8,Winter,104.42,166.15,3.66,26.01,16.8,13.17,0.91,10.29,137.65,4.15,7.86,,
AP005,Andhra Pradesh,2018,12,31,Winter,67.62,147.92,21.63,82.71,61.57,9.65,1.09,25.66,85.67,4.43,8.46,,
AP005,Andhra Pradesh,2019,3,1,Pre-Summer,10.68,46.46,4.94,17.81,11.12,12.46,0.49,3.9,18.56,4.63,3.91,,
AP005,Andhra Pradesh,2019,4,12,Pre-Summer,17.95,97.07,20.46,31.15,33.19,4.88,0.96,8.95,8.21,3.05,4.38,,
AP005,Andhra Pradesh,2019,5,20,Unknown,31.6,105.97,12.45,28.85,25.47,3.77,0.83,12.95,14.09,2.63,4.29,,
AP005,Andhra Pradesh,2019,7,1,Southwest Monsoon,41.42,96.54,20.57,59.14,48.18,8.32,0.88,6.55,4.82,8.13,28.76,,
AP005,Andhra Pradesh,2019,7,9,Southwest Monsoon,41.29,192.31,17.47,44.71,34.82,5.2,1.27,10.69,7.76,9.97,11.66,,
AP005,Andhra Pradesh,2019,7,15,Southwest Monsoon,22.4,103.5,6.74,36.97,25.14,5.15,0.76,6.45,19.04,5.34,12.88,,
AP005,Andhra Pradesh,2019,8,16,Southwest Monsoon,30.77,78.38,9.98,17.04,17.2,0.7,0.89,12.98,21.1,6.02,14.37,,
AP005,Andhra Pradesh,2019,8,26,Southwest Monsoon,38.8,149.3,7.11,13.14,12.54,3.49,1.28,7.78,22.53,8.85,14.91,,
AP005,Andhra Pradesh,2019,9,5,Southwest Monsoon,30.08,71.23,21.6,42.61,41.28,16.85,1.1,10.96,7.67,5.11,14.71,,
AP005,Andhra Pradesh,2019,9,28,Southwest Monsoon,11.77,43.1,18.31,26.47,28.96,3.62,0.83,11.75,14.7,2.91,7.44,,
AP005,Andhra Pradesh,2019,10,4,Northeast Monsoon,31.25,109.12,34.08,79.93,70.24,16.02,0.86,16.16,14.24,10.32,29.89,,
AP005,Andhra Pradesh,2019,10,5,Northeast Monsoon,40.08,114.53,23.87,60.16,51.42,28.34,1.25,21.9,24.1,7.07,16.03,,
AP005,Andhra Pradesh,2019,10,9,Northeast Monsoon,16.27,34.04,16.3,25.44,27.04,20.94,0.7,24.93,33.12,3.14,7.4,,
AP005,Andhra Pradesh,2019,10,24,Northeast Monsoon,31.4,63.4,14.13,40.55,33.04,2.15,0.99,17.58,24.01,4.37,7.59,,
AP005,Andhra Pradesh,2019,11,25,Northeast Monsoon,95.6,150.87,3.15,36.79,22.13,13.87,0.92,8.15,87.59,4.68,10.55,,
AP005,Andhra Pradesh,2019,12,30,Winter,44.79,,3.22,35.67,21.58,11.14,1.06,9.71,77.4,4.41,7.69,,
AP005,Andhra Pradesh,2020,1,27,Winter,59.32,117.45,3.11,19.17,12.72,11.62,0.92,8.35,29.25,3.13,7.13,,
AP005,Andhra Pradesh,2020,2,22,Pre-Summer,31.82,70.91,2.34,23.92,14.56,12.41,0.58,7.58,26.08,2.59,5.82,,
AP005,Andhra Pradesh,2020,3,2,Pre-Summer,52.8,104.45,3.24,43.27,24.56,17.49,1.24,9.08,17.61,4.44,9.25,,
AP005,Andhra Pradesh,2020,4,26,Pre-Summer,11.07,31.3,4.65,19.97,13.07,7.88,0.11,5.25,11.12,1.51,5.29,,
AS001,Assam,2019,2,16,Winter,124.77,187.08,,,,,,,,,,,
AS001,Assam,2019,2,25,Winter,129.88,234.82,30.44,24.76,76.53,24.91,1.8,19.02,20.15,4.4,,,
AS001,Assam,2019,5,4,Monsoon,916.67,1000.0,37.7,13.57,69.67,99.42,0.23,48.03,51.3,86.24,,,
AS001,Assam,2019,5,5,Monsoon,59.86,91.04,13.12,15.11,33.71,37.06,0.9,31.51,21.49,19.51,,,
AS001,Assam,2019,7,9,Monsoon,169.55,491.54,14.34,9.5,32.51,20.94,0.39,9.32,22.13,61.62,,,
AS001,Assam,2019,7,10,Monsoon,85.38,94.28,28.36,12.82,58.56,23.18,0.72,9.9,11.77,22.02,,,
AS001,Assam,2019,10,16,Post-Monsoon,45.33,96.37,25.47,18.6,61.72,2.26,0.78,15.66,17.58,0.0,,,
BR005,Bihar,2020,2,27,Winter,,258.69,142.15,68.76,73.35,32.64,1.45,7.15,32.2,8.46,3.94,,
BR005,Bihar,2020,4,3,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,4,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,5,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,6,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,10,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,11,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,12,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,13,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,14,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,15,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,16,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,17,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,18,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,19,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,20,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,21,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,22,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,23,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,24,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,25,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,26,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR005,Bihar,2020,4,27,Summer,2.29,57.91,168.34,27.32,35.26,,0.14,6.92,41.58,0.63,1.11,,
BR005,Bihar,2020,5,3,Summer,11.66,51.38,19.17,10.71,7.18,,0.3,6.76,91.09,1.43,4.44,,
BR005,Bihar,2020,5,5,Summer,26.87,37.24,8.43,14.28,0.0,,0.38,6.58,74.12,1.17,3.62,,
BR005,Bihar,2020,5,8,Summer,26.84,72.38,37.53,27.14,9.5,,0.41,5.95,76.28,1.42,2.73,,
BR005,Bihar,2020,5,11,Summer,1.57,53.96,56.41,39.55,16.85,19.91,0.58,6.19,55.38,2.29,4.95,,
BR005,Bihar,2020,5,12,Summer,43.63,11.34,48.63,34.9,13.73,,0.68,5.78,37.32,3.11,6.0,,
BR005,Bihar,2020,5,13,Summer,34.52,39.16,88.84,56.52,32.32,,0.84,6.2,42.72,3.82,6.63,,
BR005,Bihar,2020,5,14,Summer,40.91,60.67,59.87,38.58,21.28,,0.79,5.59,40.22,4.96,7.59,,
BR005,Bihar,2020,5,15,Summer,29.99,30.42,28.34,19.6,7.94,,0.57,5.85,57.2,2.48,4.49,,
BR005,Bihar,2020,5,16,Summer,79.3,40.2,72.41,45.48,26.92,,0.81,5.64,39.64,4.07,5.67,,
BR005,Bihar,2020,5,18,Summer,,109.25,38.63,29.96,7.32,21.95,0.58,5.45,65.74,0.77,8.75,,
BR006,Bihar,2020,3,3,Summer,195.38,206.18,1.64,13.76,12.0,15.43,0.42,3.5,1.43,0.0,0.0,,
BR006,Bihar,2020,3,6,Summer,105.6,125.59,4.82,11.17,15.99,15.43,0.72,11.24,12.36,0.0,0.0,,
BR006,Bihar,2020,3,12,Summer,130.56,357.89,8.78,21.23,30.0,15.43,1.12,46.49,12.1,0.0,0.0,,
BR006,Bihar,2020,5,3,Summer,,,,,0.0,,0.01,,24.29,0.0,0.0,,
BR006,Bihar,2020,5,4,Summer,,,,,0.0,,0.0,,,0.0,0.0,,
BR006,Bihar,2020,5,5,Summer,9.53,144.02,,,0.0,,0.14,,5.1,1.19,0.24,,
BR006,Bihar,2020,6,4,Monsoon,25.85,56.7,,,0.0,,0.76,1.06,23.74,3.49,0.45,,
BR006,Bihar,2020,6,25,Monsoon,9.81,75.36,,,0.0,,0.25,0.9,15.7,2.67,0.26,,
BR007,Bihar,2015,6,1,Monsoon,,,14.41,25.06,39.32,,1.56,1.8,8.89,0.0,0.29,,
BR007,Bihar,2015,6,2,Monsoon,,,25.0,22.48,47.5,,2.35,9.69,9.9,0.08,0.83,,
BR007,Bihar,2015,6,3,Monsoon,,,14.29,17.16,29.81,,1.69,20.61,12.63,0.0,0.33,,
BR007,Bihar,2015,6,4,Monsoon,,,13.03,15.62,28.63,,1.2,4.35,9.77,0.01,0.28,,
BR007,Bihar,2015,6,5,Monsoon,,,10.4,10.36,20.14,,1.29,7.22,11.9,0.0,0.15,,
BR007,Bihar,2015,6,6,Monsoon,,,21.02,18.56,38.88,,1.44,11.02,11.24,0.0,0.32,,
BR007,Bihar,2015,6,7,Monsoon,,,20.35,27.97,48.2,,1.42,5.36,10.63,0.0,0.21,,
BR007,Bihar,2015,6,8,Monsoon,,,23.38,29.72,53.29,,1.33,4.53,10.81,0.02,0.36,,
BR007,Bihar,2015,6,9,Monsoon,,,26.99,28.6,55.47,,1.7,10.42,11.39,0.01,0.33,,
BR007,Bihar,2015,6,10,Monsoon,,,23.36,20.42,43.24,,2.28,17.55,9.75,0.0,0.23,,
BR007,Bihar,2015,6,11,Monsoon,,,12.19,18.38,30.39,,1.08,5.69,14.71,0.0,0.05,,
BR007,Bihar,2015,6,12,Monsoon,,,10.67,17.14,27.13,,1.0,5.83,12.91,0.0,0.07,,
BR007,Bihar,2015,6,13,Monsoon,,,3.74,16.58,19.57,,0.44,1.74,23.05,0.0,0.0,,
BR007,Bihar,2015,6,14,Monsoon,,,5.44,19.71,24.84,,0.59,1.56,13.25,0.0,0.06,,
BR007,Bihar,2015,6,15,Monsoon,,,14.37,22.41,35.88,,1.38,5.3,14.47,0.01,0.15,,
BR007,Bihar,2015,6,16,Monsoon,,,8.25,17.15,24.85,,1.53,2.22,11.69,0.0,0.01,,
BR007,Bihar,2015,6,17,Monsoon,,,27.52,22.37,48.96,,1.99,17.51,26.55,0.0,0.0,,
BR007,Bihar,2015,6,18,Monsoon,,,32.22,17.95,49.64,,1.71,12.88,36.26,0.0,0.0,,
BR007,Bihar,2015,6,19,Monsoon,,,24.47,17.43,42.03,,1.34,5.53,8.02,,,,
BR007,Bihar,2015,6,20,Monsoon,,,17.33,12.65,29.82,,1.12,7.12,6.87,,,,
BR007,Bihar,2015,6,21,Monsoon,,,17.2,11.84,29.1,,1.13,6.31,7.35,,,,
BR007,Bihar,2015,6,22,Monsoon,,,30.72,12.45,42.94,,2.1,8.39,17.44,74.8,42.39,,
BR007,Bihar,2015,6,23,Monsoon,,,33.96,11.31,45.97,,1.44,8.08,9.2,0.23,1.67,,
BR007,Bihar,2015,6,24,Monsoon,,,35.74,20.67,56.06,,3.04,18.69,15.72,0.34,1.72,,
BR007,Bihar,2015,6,25,Monsoon,,,7.53,9.67,16.86,,0.62,4.41,10.98,0.16,1.28,,
BR007,Bihar,2015,6,26,Monsoon,,,15.62,16.48,32.08,,0.92,7.98,13.38,0.24,1.62,,
BR007,Bihar,2015,6,27,Monsoon,,,34.79,18.11,52.79,,1.92,6.51,12.13,0.32,2.48,,
BR007,Bihar,2015,6,28,Monsoon,,,13.08,14.6,26.15,,0.53,2.79,9.49,0.27,1.98,,
BR007,Bihar,2015,6,29,Monsoon,,,30.27,22.39,51.99,,1.57,4.18,12.77,0.38,2.58,,
BR007,Bihar,2015,6,30,Monsoon,,,17.85,21.23,38.93,,1.75,7.87,9.97,0.33,2.15,,
BR007,Bihar,2015,7,1,Monsoon,,,11.88,14.58,25.8,,1.07,1.15,12.31,0.23,1.58,,
BR007,Bihar,2015,7,2,Monsoon,,,7.17,14.32,21.45,,0.74,0.92,12.19,0.23,1.62,,
BR007,Bihar,2015,7,3,Monsoon,,,13.19,14.73,27.87,,1.23,5.62,12.28,0.23,1.68,,
BR007,Bihar,2015,7,4,Monsoon,,,14.19,15.31,29.45,,1.32,5.31,11.95,0.27,1.85,,
BR007,Bihar,2015,7,5,Monsoon,,,11.59,10.86,24.26,,1.1,5.12,12.64,0.23,2.06,,
BR007,Bihar,2015,7,6,Monsoon,,,26.97,16.58,46.45,,2.52,12.11,13.04,0.34,2.03,,
BR007,Bihar,2015,7,7,Monsoon,,,21.77,12.16,34.78,,1.8,9.63,14.64,0.31,1.74,,
BR007,Bihar,2015,7,8,Monsoon,,,21.41,10.1,31.4,,1.35,5.97,12.53,0.3,1.96,,
BR007,Bihar,2015,7,9,Monsoon,,,24.96,10.16,35.06,,1.35,6.31,12.26,0.31,2.04,,
BR007,Bihar,2015,7,10,Monsoon,,,22.02,7.55,30.91,,3.91,17.68,9.96,0.26,1.77,,
BR007,Bihar,2015,7,11,Monsoon,,,14.63,8.74,23.55,,2.02,14.23,9.97,0.28,1.74,,
BR007,Bihar,2015,7,12,Monsoon,,,15.01,6.82,21.9,,2.1,14.94,9.52,0.24,1.68,,
BR007,Bihar,2015,7,13,Monsoon,,,16.59,19.81,34.55,,1.94,23.57,10.37,0.26,1.33,,
BR007,Bihar,2015,7,14,Monsoon,,,27.16,19.86,45.96,,2.53,9.61,14.5,0.29,1.88,,
BR007,Bihar,2015,7,15,Monsoon,,,8.48,18.81,27.11,,1.03,0.57,12.03,0.27,1.92,,
BR007,Bihar,2015,7,16,Monsoon,,,42.75,22.63,64.99,,2.18,16.13,12.46,0.35,2.34,,
BR007,Bihar,2015,7,17,Monsoon,,,24.5,13.9,38.27,,2.1,13.17,11.71,0.29,1.98,,
BR007,Bihar,2015,7,18,Monsoon,,,14.25,14.27,28.49,,2.09,0.97,12.37,0.25,1.83,,
BR007,Bihar,2015,7,19,Monsoon,,,13.86,11.5,25.23,,2.01,0.92,12.55,0.24,2.0,,
BR007,Bihar,2015,7,20,Monsoon,,,20.77,13.13,33.85,,2.25,1.13,12.67,0.29,2.32,,
BR007,Bihar,2015,7,21,Monsoon,,,17.62,11.94,29.48,,2.03,4.24,10.33,0.27,1.99,,
BR007,Bihar,2015,7,22,Monsoon,,,34.66,13.51,47.99,,3.01,4.43,7.8,0.28,1.97,,
BR007,Bihar,2015,7,23,Monsoon,,,35.96,16.57,52.36,,1.78,2.51,5.93,0.35,2.31,,
BR007,Bihar,2015,7,24,Monsoon,,,23.98,15.2,39.1,,1.69,10.42,5.78,0.31,2.09,,
BR007,Bihar,2015,7,25,Monsoon,,,18.94,14.1,32.97,,1.82,2.63,6.06,0.25,1.68,,
BR007,Bihar,2015,7,26,Monsoon,,,27.59,14.97,42.43,,1.96,3.64,6.05,0.25,1.85,,
BR007,Bihar,2015,7,27,Monsoon,,,15.92,12.07,28.02,,1.74,3.73,5.95,0.24,1.76,,
BR007,Bihar,2015,7,28,Monsoon,,,17.32,11.93,29.17,,1.75,3.64,5.86,0.22,1.76,,
BR007,Bihar,2015,7,29,Monsoon,,,18.18,12.34,30.52,,1.73,3.89,5.56,0.22,1.66,,
BR007,Bihar,2015,7,30,Monsoon,,,15.62,11.77,27.36,,1.68,3.61,5.79,0.21,1.53,,
BR007,Bihar,2015,7,31,Monsoon,,,18.86,12.39,31.2,,1.78,4.16,5.89,0.24,1.8,,
BR007,Bihar,2015,8,1,Monsoon,,,27.52,10.31,37.82,,2.0,9.41,5.63,0.27,1.99,,
BR007,Bihar,2015,8,2,Monsoon,,,22.32,12.29,34.54,,1.8,5.9,5.6,0.36,2.31,,
BR007,Bihar,2015,8,3,Monsoon,,,23.79,30.33,54.07,,1.43,4.31,6.07,0.44,2.39,,
BR007,Bihar,2015,8,4,Monsoon,,,14.67,9.12,23.85,,1.9,3.92,5.56,0.23,2.12,,
BR007,Bihar,2015,8,5,Monsoon,,,7.78,13.1,23.56,,1.4,5.01,5.95,0.2,1.87,,
BR007,Bihar,2015,8,6,Monsoon,,,35.81,23.01,58.09,,1.98,5.44,7.44,0.28,2.09,,
BR007,Bihar,2015,8,7,Monsoon,,,22.39,13.91,36.23,,1.59,12.21,9.25,0.3,2.04,,
BR007,Bihar,2015,8,8,Monsoon,,,21.45,9.95,31.4,,1.92,5.7,8.54,0.35,2.31,,
BR007,Bihar,2015,8,9,Monsoon,,,7.73,3.93,10.96,,0.75,4.06,9.91,0.28,2.09,,
BR007,Bihar,2015,8,10,Monsoon,,,31.35,24.06,55.28,,1.56,4.01,9.87,0.3,2.08,,
BR007,Bihar,2015,8,11,Monsoon,,,22.73,18.51,41.3,,1.41,4.33,10.14,0.29,2.13,,
BR007,Bihar,2015,8,12,Monsoon,,,24.37,18.59,42.6,,1.34,5.82,10.11,0.3,2.02,,
BR007,Bihar,2015,8,13,Monsoon,,,19.37,15.57,34.88,,1.16,5.83,10.07,0.27,1.81,,
BR007,Bihar,2015,8,14,Monsoon,,,17.89,16.92,34.59,,0.98,5.86,10.36,0.26,1.87,,
BR007,Bihar,2015,8,15,Monsoon,,,17.19,15.69,32.78,,1.04,19.71,10.74,0.26,1.86,,
BR007,Bihar,2015,8,16,Monsoon,,,22.01,18.45,40.2,,2.73,5.7,10.33,0.23,1.64,,
BR007,Bihar,2015,8,17,Monsoon,,,15.03,14.22,27.79,,1.88,4.03,10.19,0.2,1.63,,
BR007,Bihar,2015,8,18,Monsoon,,,13.91,12.51,26.32,,1.71,4.81,10.21,0.22,1.96,,
BR007,Bihar,2015,8,19,Monsoon,,,10.13,10.85,20.92,,1.56,34.0,10.29,0.18,1.53,,
BR007,Bihar,2015,8,20,Monsoon,,,13.0,12.09,24.48,,0.87,10.39,10.01,0.18,1.5,,
BR007,Bihar,2015,8,21,Monsoon,,,31.3,17.3,48.54,,1.52,12.05,9.94,0.31,2.37,,
BR007,Bihar,2015,8,22,Monsoon,,,25.05,16.94,41.35,,1.45,13.97,9.87,0.33,2.2,,
BR007,Bihar,2015,8,23,Monsoon,,,24.93,15.32,39.59,,1.29,7.18,9.83,0.26,2.29,,
BR007,Bihar,2015,8,24,Monsoon,,,29.38,19.76,49.12,,1.5,8.9,10.03,0.3,2.31,,
BR007,Bihar,2015,8,25,Monsoon,,,18.63,15.99,34.55,,1.18,9.99,10.02,0.27,1.91,,
BR007,Bihar,2015,8,26,Monsoon,,,27.68,19.6,47.14,,1.22,10.83,9.94,0.31,2.2,,
BR007,Bihar,2015,8,27,Monsoon,,,33.31,16.97,50.32,,1.48,8.45,10.06,0.33,2.23,,
BR007,Bihar,2015,8,28,Monsoon,,,31.19,17.02,48.18,,1.45,6.53,9.83,0.33,2.14,,
BR007,Bihar,2015,8,29,Monsoon,,,22.85,16.68,39.32,,1.27,6.27,9.8,0.28,2.3,,
BR007,Bihar,2015,8,30,Monsoon,,,14.43,15.52,29.96,,0.99,6.53,9.92,0.2,1.98,,
